0.0,2.0,0.0,1.0,17.055999999999997,13.8,1.0,0.0,8.0,-1.0,11.59,2.0,0.0,9.771,21.836,2.0,0.0,7.906000000000001,0.0,0.0,37.668,0.0,-0.526,0.0,0.0,5.348,84.80000000000001,3.0,6.1160000000000005,3.0,80.0,0.0,3.6439999999999997,0.0,0.0,4.9399999999999995,5.3149999999999995,0.0,0.0,0.0,12.412,0.0,12.796,12.687000000000001,1.0,0.0,7.486000000000001,1.0,0.0,3.5359999999999996,3.0,0.0,0.0,0.0,-1.0,6.28,0.0,0.0,11.0,0.0,1385.0,31.244,0.0,12.355,3.38,2.0,0.0,1.0,6.416,0.0,8.0,0.0,0.0,0.0,12.0,0.0,31.293,0.0,9.212,2.0,13.449,4.0,0.0,0.0,11.296,16.952,7.672000000000001,3.644,5.8787,0.0,0.0,0.0,6.0,26.775000000000002,2.0,44.662,2.0,-1.032,18.476,0.0,0.0,3.918,0.0,0.0,9.9923,0.0,0.0,6.3,0.0,170.6,0.0,8.8832,0.0,158.0,4.0,0.0,0.0,4.116,26.044,7.3469999999999995,2.0,1.0,0.0,17.912,16.756,0.0,6.4559999999999995,0.0,0.0,1.0,5.5,0.0,29.6,5.9719999999999995,0.0,0.0,0.0,1.0,18.258000000000003,5.932,6.925,1.0,0.0,0.0,35.84,6.0,5.314,0.0,2.0,12.151,90.324,0.0,0.0,20.168,0.0,0.0,0.0,6.555,16.8396,2.0,2068.0,2.0,1350.0,2.0,0.0,0.0,3.0,0.0
0.0,1.0,-0.46499999999999997,1.0,13.212,9.416,0.0,0.0,12.0,-1.0,12.201,6.0,1.0,9.975,19.648,0.0,0.0,10.334,0.0,0.0,30.392,0.0,-0.016,0.0,0.0,5.712000000000001,119.0,0.0,6.806,0.0,87.0,0.0,12.32,2.0,0.0,3.0,5.243,1.0,0.0,2.0,17.8,0.0,12.656,13.524000000000001,0.0,3.0,7.59,0.0,0.0,3.444,3.128,0.0,1.0,3.0,-1.0,5.964,1.0,3.0,11.404,1.0,103.0,29.176,0.0,5.741,3.476,4.0,0.0,2.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,65.316,0.0,8.879999999999999,2.0,14.308,1.0,0.0,0.0,12.152000000000001,15.412,9.091999999999999,3.968,5.567,2.0,0.0,0.0,4.0,25.563000000000002,0.0,4.0,0.0,-0.984,17.192,0.0,0.0,2.706,0.0,0.0,6.2436,0.0,0.0,5.952,0.0,199.0,0.0,14.2392,0.0,2060.0,4.0,1.0,1.0,4.024,25.3,7.351000000000001,2.0,1.0,0.0,16.428,18.624000000000002,0.0,6.045,0.0,0.0,1.0,5.516,0.0,40.1,6.052,0.0,0.0,0.0,0.0,17.859,6.036,11.283999999999999,0.0,4.0,0.0,31.264,0.0,5.252,2.0,0.0,8.407999999999998,41.396,3.0,2.0,19.124,0.0,0.0,0.0,7.182,14.634,0.0,1674.0,3.0,480.0,0.0,0.0,0.0,3.7360000000000007,0.0
0.0,0.0,0.14400000000000002,1.506,9.364,10.668,0.0,1.0,6.0,-0.46399999999999997,2.0,0.0,0.0,10.675,21.976,1.0,0.0,9.596,1.0,0.0,36.772,0.0,0.0,0.0,0.0,4.908,95.60000000000001,0.0,48.521,0.0,40.0,0.0,4.433,0.0,0.0,5.516,23.366,0.0,0.0,0.0,12.924,0.0,13.816,14.742,0.0,0.0,7.606,0.0,2.0,3.484,2.999,0.0,0.0,2.0,-1.426,5.792,0.0,0.0,11.856,0.0,1467.0,29.612,0.0,6.61,3.4400000000000004,0.0,0.0,2.0,9.96,0.0,6.0,2.0,0.0,0.0,1.0,0.0,75.159,0.0,9.3,0.0,14.577,1.0,0.0,0.0,11.344,13.496,21.188,4.0,5.6865000000000006,4.0,0.0,1.0,1.0,26.712,3.0,44.59,0.0,-1.1,14.4,0.0,0.0,9.378,0.0,0.0,6.3098,0.0,0.0,6.124,0.0,159.0,2.0,15.6076,0.0,146.0,1.0,2.0,0.0,4.078,21.996,8.479,0.0,0.0,0.0,17.316000000000003,22.952,2.0,5.913,2.0,0.0,2.0,5.568,0.0,39.7,6.088,0.0,0.0,0.0,1.0,16.236,5.928,6.925,0.0,4.0,0.0,38.276,1.0,5.2059999999999995,4.0,0.0,11.234,3.0,0.0,0.0,18.368,0.0,0.0,0.0,7.5,14.3524,0.0,1230.0,0.0,1170.0,0.0,0.0,0.0,3.224,0.0
0.0,4.0,0.933,1.0,11.524,18.0,0.0,0.0,3.0,-1.0,2.0,2.0,0.0,9.183,21.408,1.0,0.0,8.392,0.0,0.0,41.372,0.0,-0.162,0.0,0.0,4.508,114.5,0.0,4.925,0.0,64.8,0.0,4.535,0.0,0.0,9.292000000000002,1.8679999999999999,1.0,0.0,16.0,12.952,0.0,10.804,11.208,0.0,0.0,7.838,0.0,2.0,3.412,2.992,0.0,0.0,0.0,-1.638,6.024,0.0,0.0,12.028,1.0,629.0,39.888,0.0,5.4879999999999995,3.316,1.0,1.0,0.0,19.344,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,8.84,0.0,13.714,2.0,0.0,0.0,11.404,14.324000000000002,7.208,3.024,4.5769,4.0,0.0,0.0,0.0,23.502,3.0,24.624,0.0,-1.008,19.78,0.0,0.0,4.522,0.0,0.0,6.6686,0.0,0.0,5.928,0.0,126.2,3.0,10.444,0.0,326.0,0.0,2.0,0.0,4.1259999999999994,25.971999999999994,6.883,0.0,2.0,0.0,16.476,17.764000000000003,1.0,5.994,3.0,0.0,0.0,5.564,0.0,33.4,5.888,0.0,0.0,2.0,1.0,16.241999999999997,5.9,6.925,0.0,0.0,0.0,37.104,0.0,5.17,1.0,0.0,11.691,3.0,0.0,0.0,17.246,0.0,0.0,1.0,4.584,13.892000000000001,6.0,988.0,0.0,1080.0,0.0,0.0,0.0,3.6560000000000006,0.0
0.0,0.0,0.0,1.172,12.024,9.864,0.0,0.0,5.0,-1.0,13.396,0.0,0.0,11.577,21.436,0.0,0.0,10.012,0.0,0.0,33.324,0.0,0.0,0.0,0.0,4.48,155.3,2.0,16.583000000000006,2.0,52.6,0.0,7.718,12.0,2.0,4.296,9.344,12.0,0.0,0.0,12.692,0.0,12.9,17.558999999999997,1.0,5.0,7.528,0.0,1.0,3.5039999999999996,2.999,0.0,1.0,3.0,-1.0,6.228,6.0,0.0,12.74,4.0,4109.0,40.056,2.0,6.735,3.5359999999999996,1.0,0.0,3.0,11.86,0.0,1.0,16.0,0.0,0.0,6.0,0.0,120.759,0.0,9.091999999999999,0.0,14.865,6.0,0.0,0.0,13.212,16.38,6.332,4.0,4.648,16.0,2.0,1.0,0.0,29.723999999999997,1.0,4.0,2.0,-1.0,20.408,0.0,2.0,3.91,0.0,0.0,5.991,0.0,0.0,6.256,0.0,166.6,0.0,17.032,0.0,6530.0,1.0,5.0,0.0,4.286,19.608,8.613,3.0,10.0,0.0,17.619999999999997,19.792,0.0,6.096,0.0,0.0,1.0,5.424,1.0,43.9,6.0,0.0,0.0,0.0,1.0,19.076999999999998,6.76,22.876000000000005,0.0,11.0,0.0,41.12,2.0,5.302,15.0,0.0,11.277,233.06,4.0,9.0,23.26,0.0,0.0,14.0,6.7620000000000005,7.192,0.0,4350.0,15.0,4736.0,0.0,0.0,0.0,3.856,1.0
0.0,0.0,0.0,1.0,13.208,11.636000000000001,0.0,0.0,12.0,-1.0,12.217,0.0,0.0,9.863,17.488,1.0,0.0,7.87,0.0,0.0,37.56800000000001,0.0,-0.052,0.0,0.0,4.803999999999999,137.60000000000002,2.0,4.85,2.0,70.0,2.0,6.377000000000001,0.0,0.0,5.32,10.232000000000001,1.0,0.0,0.0,16.232,0.0,12.418,16.137,1.0,0.0,6.982,0.0,1.0,3.4160000000000004,3.0,0.0,0.0,2.0,-1.195,6.272,15.0,1.0,13.204,3.0,1685.0,34.948,0.0,5.601000000000001,3.4720000000000004,1.0,6.0,1.0,10.440000000000001,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,8.736,0.0,15.48,0.0,0.0,0.0,12.056,16.272000000000002,7.523999999999999,3.968,4.9558,0.0,0.0,1.0,1.0,26.616,0.0,75.628,1.0,-1.0,16.024,0.0,0.0,2.4059999999999997,0.0,0.0,5.6091,4.0,0.0,6.036,0.0,124.2,0.0,13.6292,0.0,1142.0,2.0,0.0,0.0,4.237,22.7,7.462,1.0,2.0,0.0,18.503999999999998,19.816000000000003,0.0,6.144,0.0,0.0,0.0,5.412,0.0,29.6,5.856,0.0,0.0,0.0,6.0,17.736,5.964,7.621,0.0,2.0,0.0,36.024,1.0,5.346,0.0,0.0,10.296,3.0,0.0,3.0,20.078,0.0,0.0,4.0,5.418,14.9112,0.0,874.0,0.0,654.0,0.0,0.0,0.0,2.804,1.0
0.0,4.0,0.0,-0.734,12.272,11.816,0.0,0.0,14.0,-1.76,2.0,0.0,0.0,11.224,22.024,1.0,0.0,8.878,0.0,0.0,39.824,0.0,0.0,1.0,0.0,4.564,149.0,0.0,12.164,0.0,62.6,0.0,3.218,0.0,3.0,4.082,7.654999999999999,7.0,0.0,4.0,13.0,0.0,13.782,15.321000000000002,1.0,5.0,8.016,0.0,3.0,3.4560000000000004,3.0,0.0,0.0,1.0,-0.995,6.048,18.0,0.0,13.64,5.0,4853.0,40.176,0.0,5.654999999999999,3.5,2.0,0.0,5.0,14.66,0.0,0.0,3.0,0.0,0.0,0.0,0.0,79.93199999999999,0.0,9.288,0.0,15.380999999999998,0.0,0.0,0.0,13.232000000000001,16.064,7.212,3.968,5.556,2.0,4.0,0.0,8.0,28.173000000000002,1.0,88.44,0.0,-0.472,16.78,0.0,0.0,3.704,0.0,0.0,5.959,7.0,0.0,6.22,0.0,153.8,0.0,8.152000000000001,0.0,6509.0,0.0,1.0,0.0,4.118,25.292,8.248000000000001,0.0,2.0,1.0,16.444000000000003,19.456,0.0,6.066,0.0,0.0,0.0,5.424,0.0,43.9,6.116,0.0,0.0,0.0,1.0,19.263,5.992,15.082,0.0,17.0,0.0,36.52,1.0,5.242,4.0,0.0,11.136,101.68,4.0,9.0,19.08,0.0,0.0,0.0,5.651999999999999,8.864,7.0,4252.0,20.0,4532.0,0.0,0.0,0.0,2.94,0.0
0.0,0.0,0.0,0.18799999999999994,11.876,14.668,0.0,0.0,4.0,0.01200000000000001,2.0,0.0,0.0,10.66,21.848000000000006,1.0,0.0,9.106,0.0,0.0,36.404,0.0,0.0,0.0,0.0,4.86,149.0,0.0,6.023,0.0,66.6,0.0,6.689,0.0,0.0,5.0120000000000005,3.5389999999999997,6.0,0.0,0.0,12.0,0.0,12.964,13.488000000000001,0.0,0.0,8.225999999999999,0.0,0.0,3.5679999999999996,3.013,0.0,0.0,0.0,-1.0,6.124,0.0,0.0,12.876,2.0,1971.0,34.04,0.0,5.731,3.7,0.0,8.0,4.0,11.388,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.519,0.0,9.276,7.0,12.623,0.0,0.0,0.0,12.968,16.06,7.5,1.912,4.3621,0.0,1.0,2.0,0.0,26.865000000000002,2.0,48.408,2.0,-1.032,16.352,3.0,0.0,4.584,0.0,0.0,5.2317,0.0,0.0,6.048,0.0,120.6,0.0,12.9516,0.0,1340.0,0.0,0.0,0.0,4.18,24.18,7.753,0.0,0.0,0.0,21.992,31.464000000000002,0.0,6.1049999999999995,6.0,1.0,0.0,5.416,0.0,54.3,5.948,2.0,0.0,0.0,1.0,18.66,6.012,6.85,0.0,9.0,0.0,34.74,0.0,5.17,0.0,0.0,10.579,99.78,0.0,5.0,20.8,0.0,0.0,2.0,6.300000000000001,11.4852,4.0,1860.0,0.0,1414.0,2.0,0.0,0.0,3.6960000000000006,0.0
0.0,3.0,0.0,1.0,9.436,23.0,0.0,2.0,7.0,-1.3599999999999999,2.0,2.0,0.0,10.384,18.172,1.0,0.0,7.694,0.0,0.0,34.571999999999996,0.0,-0.002,0.0,0.0,4.992,168.5,0.0,5.915,0.0,77.0,0.0,4.754,0.0,0.0,5.3740000000000006,2.207,6.0,0.0,2.0,9.788,0.0,12.124,15.348000000000003,0.0,0.0,7.646,0.0,0.0,3.636,3.0,0.0,0.0,0.0,-1.0,6.42,1.0,0.0,8.655999999999999,0.0,517.0,33.008,0.0,5.638999999999999,3.6079999999999997,1.0,1.0,0.0,13.344000000000001,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,9.268,0.0,14.18,0.0,0.0,0.0,12.876,15.464,4.0,4.0,4.1739,0.0,0.0,2.0,0.0,25.826999999999998,4.0,4.0,0.0,-1.028,19.228,0.0,0.0,2.258,0.0,0.0,6.2158,0.0,0.0,6.212,0.0,126.6,1.0,13.518,0.0,989.0,0.0,0.0,0.0,4.119,23.74,7.508,0.0,2.0,0.0,19.072,18.984,1.0,5.925,0.0,0.0,0.0,5.36,0.0,40.4,6.312,0.0,0.0,0.0,1.0,18.041999999999994,6.024,7.591,0.0,0.0,0.0,28.808000000000003,0.0,5.438000000000001,0.0,1.0,10.642,99.444,0.0,4.0,16.788,0.0,0.0,0.0,8.751,10.2828,3.0,1038.0,0.0,522.0,0.0,0.0,0.0,3.8,0.0
0.0,0.0,0.0,1.0,8.888,10.544,0.0,1.0,6.0,-1.0,2.0,0.0,0.0,8.755,15.608,2.0,0.0,9.634,0.0,0.0,33.9,0.0,-0.362,0.0,0.0,3.452,89.0,0.0,8.156,0.0,63.6,1.0,5.99,18.0,2.0,6.516,1.8499999999999996,0.0,0.0,2.0,16.332,0.0,12.382,11.991,0.0,1.0,7.606,0.0,0.0,3.5839999999999996,3.0,0.0,1.0,0.0,0.982,5.852,1.0,8.0,11.404,0.0,1581.0,32.632,0.0,6.123,3.484,0.0,0.0,0.0,7.956,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.652000000000001,0.0,13.868,3.0,0.0,0.0,10.608,11.992,9.836,7.056,4.8521,0.0,0.0,0.0,2.0,20.31,0.0,22.898,0.0,-1.0,17.352,0.0,0.0,4.6739999999999995,0.0,0.0,5.7943999999999996,6.0,0.0,6.16,0.0,127.0,0.0,13.1968,0.0,794.0,0.0,0.0,0.0,4.219,21.212,6.523,0.0,0.0,0.0,18.148,15.432,0.0,5.877,3.0,0.0,3.0,5.58,0.0,31.8,6.164,0.0,0.0,0.0,1.0,15.642000000000001,6.144,7.351,0.0,0.0,0.0,37.64,0.0,5.311999999999999,0.0,0.0,11.931,3.0,3.0,0.0,17.63,0.0,0.0,0.0,5.91,11.5088,0.0,28.0,5.0,1132.0,0.0,0.0,0.0,1.8279999999999998,0.0
